Product ID,Economy Price,Economy Sale Price,Economy No Of Days,Fast Price,Fast Sale Price,Fast No Of Days,Faster Price,Faster Sale Price,Faster No Of Days,Crazy Fast Price,Crazy fast sale price,Crazy fast No Of Days,Labels,Quantity
12,"$7,640.31","$7,390.29",December 4 - 9,"$8,890.39","$8,577.87",December 2 - 4,"$9,640.44","$9,290.42",December 2 - 3,"$43,613.93","$41,565.23",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",85000
12,"$7,640.31","$7,390.29",December 4 - 9,"$8,890.39","$8,577.87",December 2 - 4,"$9,640.44","$9,290.42",December 2 - 3,"$43,613.93","$41,565.23",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",85000
12,"$7,239.51","$7,009.53",December 4 - 9,"$8,389.39","$8,101.92",December 2 - 4,"$9,079.31","$8,757.34",December 2 - 3,Please Call,Please Call,November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",85000
12,"$7,239.51","$7,009.53",December 4 - 9,"$8,389.39","$8,101.92",December 2 - 4,"$9,079.31","$8,757.34",December 2 - 3,Please Call,Please Call,November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",85000
12,"$7,239.51","$7,009.53",December 4 - 9,"$8,389.39","$8,101.92",December 2 - 4,"$9,079.31","$8,757.34",December 2 - 3,Please Call,Please Call,November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",85000
12,"$7,122.67","$6,898.54",December 4 - 9,"$8,243.34","$7,963.17",December 2 - 4,"$8,915.74","$8,601.95",December 2 - 3,"$47,309.14","$45,075.68",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",85000
12,"$7,122.67","$6,898.54",December 4 - 9,"$8,243.34","$7,963.17",December 2 - 4,"$8,915.74","$8,601.95",December 2 - 3,"$47,309.14","$45,075.68",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",85000
12,"$7,122.67","$6,898.54",December 4 - 9,"$8,243.34","$7,963.17",December 2 - 4,"$8,915.74","$8,601.95",December 2 - 3,"$47,309.14","$45,075.68",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",85000
12,"$6,990.37","$6,772.85",December 4 - 9,"$8,077.96","$7,806.06",December 2 - 4,"$8,730.51","$8,425.98",December 2 - 3,"$42,360.48","$40,374.46",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",85000
12,"$6,990.37","$6,772.85",December 4 - 9,"$8,077.96","$7,806.06",December 2 - 4,"$8,730.51","$8,425.98",December 2 - 3,"$42,360.48","$40,374.46",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",85000
12,"$6,990.37","$6,772.85",December 4 - 9,"$8,077.96","$7,806.06",December 2 - 4,"$8,730.51","$8,425.98",December 2 - 3,"$42,360.48","$40,374.46",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",85000
12,"$6,363.00","$6,176.85",December 4 - 9,"$7,293.76","$7,061.07",December 2 - 4,"$7,852.21","$7,591.60",December 2 - 3,"$37,411.81","$35,673.22",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",85000
12,"$6,363.00","$6,176.85",December 4 - 9,"$7,293.76","$7,061.07",December 2 - 4,"$7,852.21","$7,591.60",December 2 - 3,"$37,411.81","$35,673.22",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",85000
12,"$6,363.00","$6,176.85",December 4 - 9,"$7,293.76","$7,061.07",December 2 - 4,"$7,852.21","$7,591.60",December 2 - 3,"$37,411.81","$35,673.22",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Double Sided (4/4), PAPER OR STOCK=12pt C2S Cardstock, COATING=None, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",85000
12,"$7,763.85","$7,507.66",December 4 - 9,"$9,044.81","$8,724.57",December 2 - 4,"$9,813.38","$9,454.71",December 2 - 3,"$48,562.59","$46,266.46",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",85000
12,"$7,763.85","$7,507.66",December 4 - 9,"$9,044.81","$8,724.57",December 2 - 4,"$9,813.38","$9,454.71",December 2 - 3,"$48,562.59","$46,266.46",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",85000
12,"$7,763.85","$7,507.66",December 4 - 9,"$9,044.81","$8,724.57",December 2 - 4,"$9,813.38","$9,454.71",December 2 - 3,"$48,562.59","$46,266.46",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",85000
12,"$7,640.31","$7,390.29",December 4 - 9,"$8,890.39","$8,577.87",December 2 - 4,"$9,640.44","$9,290.42",December 2 - 3,"$43,613.93","$41,565.23",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",85000
12,"$7,640.31","$7,390.29",December 4 - 9,"$8,890.39","$8,577.87",December 2 - 4,"$9,640.44","$9,290.42",December 2 - 3,"$43,613.93","$41,565.23",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",85000
12,"$7,640.31","$7,390.29",December 4 - 9,"$8,890.39","$8,577.87",December 2 - 4,"$9,640.44","$9,290.42",December 2 - 3,"$43,613.93","$41,565.23",November 27 - December 2,"PRINT SIZE=4x18, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=High Gloss UV on ONE SIDE, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",85000
12,"$7,239.51","$7,009.53",December 4 - 9,"$8,389.39","$8,101.92",December 2 - 4,"$9,079.31","$8,757.34",December 2 - 3,Please Call,Please Call,November 27 - December 2,"PRINT SIZE=4x18, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Front Left",85000
12,"$7,239.51","$7,009.53",December 4 - 9,"$8,389.39","$8,101.92",December 2 - 4,"$9,079.31","$8,757.34",December 2 - 3,Please Call,Please Call,November 27 - December 2,"PRINT SIZE=4x18, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=Back Left",85000
12,"$7,239.51","$7,009.53",December 4 - 9,"$8,389.39","$8,101.92",December 2 - 4,"$9,079.31","$8,757.34",December 2 - 3,Please Call,Please Call,November 27 - December 2,"PRINT SIZE=4x18, SIDES=Same Image Both Sides (4/4), PAPER OR STOCK=16pt C2S Cardstock, COATING=Matte Aqueous, Variable Data=0, Door Hanger Die Cut=0, Slit Position=No Preference",85000
